2020-09-13 12:01:11.848841,9274,208,1868
2020-09-14 12:01:17.984656,9280,208,1868
2020-09-15 12:06:28.615973,9277,208,1869
2020-09-16 12:01:13.144268,9289,208,1869
2020-09-17 12:01:57.456913,9300,208,1869
2020-09-18 12:01:24.477411,9303,208,1869
2020-09-19 12:01:17.839731,9311,208,1870
2020-09-20 12:01:13.867519,9316,208,1870
2020-09-22 12:01:12.980768,9324,208,1872
2020-09-23 12:01:13.601826,9331,207,1873
2020-09-24 12:01:26.366007,9338,207,1873
2020-09-25 12:01:35.308189,9351,207,1874
2020-09-26 12:01:20.700483,9355,207,1875
2020-09-27 12:01:16.389427,9360,207,1875
2020-09-28 12:01:18.799876,9365,207,1875
2020-09-29 12:01:40.443959,9369,207,1875
2020-09-30 12:01:48.090559,9375,208,1877
2020-10-01 12:01:18.165968,9383,208,1878
2020-10-02 12:01:22.436386,9380,208,1878
